case_id,nfp,n_base_coils,status,score,iota_min,iota_max,iota_midpoint,iota_sign
884,4,1,no_surface,0.2949629193909081,,,,missing
885,5,1,flux_rejected,0.4683309794391193,,,,missing
886,6,1,no_axis,0.12611281131977922,,,,missing
887,7,1,ok,6.244781781573034,-1.2666221266605537,-1.222187489271164,-1.244404807965859,negative
888,8,1,no_surface,0.3440113193606418,,,,missing
889,2,2,no_axis,0.12049413932907282,,,,missing
890,3,2,no_axis,0.12577670640179484,,,,missing
891,4,2,drift_rejected,0.33660450180501295,,,,missing
892,5,2,no_axis,0.11918995878386335,,,,missing
893,6,2,no_axis,0.12217414647338327,,,,missing
894,7,2,no_surface,0.2500496867160868,,,,missing
895,8,2,drift_rejected,0.33496396942505935,,,,missing
896,2,3,no_axis,0.11856261388050318,,,,missing
897,3,3,no_axis,0.11731438672470483,,,,missing
898,4,3,no_axis,0.11706220310606846,,,,missing
899,5,3,no_axis,0.11530189960749866,,,,missing
900,6,3,no_surface,0.24103947465030778,,,,missing
901,7,3,no_surface,0.26251793970654635,,,,missing
902,8,3,no_axis,0.10266969978264084,,,,missing
903,2,4,no_axis,0.12117662352463837,,,,missing
904,3,4,no_axis,0.11977607085369112,,,,missing
905,4,4,no_axis,0.1165051265554769,,,,missing
906,5,4,drift_rejected,0.2857541572581628,,,,missing
907,6,4,drift_rejected,0.2577179825033484,,,,missing
908,7,4,no_surface,0.2497144564474177,,,,missing
909,8,4,no_axis,0.10638677908462552,,,,missing
910,4,1,no_surface,0.301303950214734,,,,missing
911,5,1,drift_rejected,0.3138962751407537,,,,missing
912,6,1,no_axis,0.1270935835543245,,,,missing
913,7,1,ok,6.8829302565133705,-1.2741610407829285,-1.2446982169006275,-1.2594296288417781,negative
914,8,1,ok,5.387649659141466,-1.641691155731678,-1.6318469567896146,-1.6367690562606463,negative
915,2,2,no_axis,0.12365659775740763,,,,missing
916,3,2,no_axis,0.12360685933187586,,,,missing
917,4,2,no_surface,0.2677915525657028,,,,missing
918,5,2,no_surface,0.34466353736136635,,,,missing
919,6,2,ok,4.637297842273263,-0.9843369126319885,-0.8330142025514926,-0.9086755575917406,negative
920,7,2,no_axis,0.10788075302084062,,,,missing
921,8,2,ok,28.70914999038484,-0.8687138582479672,-0.8452613869649319,-0.8569876226064496,negative
922,2,3,no_surface,0.2633016667541878,,,,missing
923,3,3,no_axis,0.12157295505569138,,,,missing
924,4,3,no_surface,0.2550232187952674,,,,missing
925,5,3,no_axis,0.11845265036767981,,,,missing
926,6,3,no_axis,0.11402461040022704,,,,missing
927,7,3,no_axis,0.11015226406401353,,,,missing
928,8,3,no_axis,0.11624900873898869,,,,missing
929,2,4,no_axis,0.11645200043062771,,,,missing
930,3,4,no_surface,0.250564124990155,,,,missing
931,4,4,no_surface,0.2550027026426999,,,,missing
932,5,4,drift_rejected,0.36128734808422197,,,,missing
933,6,4,no_axis,0.11228065887927466,,,,missing
934,7,4,ok,13.469724021784193,-1.1689977645874023,-1.0353556540683495,-1.102176709327876,negative
935,8,4,ok,10.981947014474107,-0.8834595815783818,-0.691757082939148,-0.7876083322587648,negative
936,4,1,no_axis,0.12632129944460022,,,,missing
937,5,1,no_surface,0.3031022751494709,,,,missing
938,6,1,no_surface,0.2939606732353406,,,,missing
939,7,1,ok,5.873143653976498,-1.259983353316784,-1.2475514618745247,-1.2537674075956544,negative
940,8,1,no_surface,0.3339365287684907,,,,missing
941,2,2,no_axis,0.12327596693030884,,,,missing
942,3,2,no_surface,0.28111510089674296,,,,missing
943,4,2,no_axis,0.12120084909550913,,,,missing
944,5,2,no_axis,0.12072902328339447,,,,missing
945,6,2,no_surface,0.30459470236743136,,,,missing
946,7,2,drift_rejected,0.2982470265025236,,,,missing
947,8,2,drift_rejected,0.36048031094442917,,,,missing
948,2,3,no_axis,0.12066058670402313,,,,missing
949,3,3,no_axis,0.1256698313724058,,,,missing
950,4,3,no_axis,0.12341339469823885,,,,missing
951,5,3,no_surface,0.2835888102417185,,,,missing
952,6,3,drift_rejected,0.3625445349289135,,,,missing
953,7,3,no_axis,0.11023410045375436,,,,missing
954,8,3,no_surface,0.24300606226432564,,,,missing
955,2,4,no_axis,0.12130945323778597,,,,missing
956,3,4,no_axis,0.12156705552573553,,,,missing
957,4,4,no_surface,0.24365342407116716,,,,missing
958,5,4,no_axis,0.11544170320784344,,,,missing
959,6,4,no_surface,0.27859045039295954,,,,missing
960,7,4,no_surface,0.2330254273206871,,,,missing
961,8,4,no_axis,0.10778142583443302,,,,missing
962,4,1,no_surface,0.30866754068011915,,,,missing
963,5,1,drift_rejected,0.3047949671815909,,,,missing
964,6,1,no_axis,0.12712931185685622,,,,missing
965,7,1,ok,8.916308365947454,-1.049289733171463,-1.015891233918041,-1.0325904835447521,negative
966,8,1,ok,8.494271958270799,-1.4749174639582634,-1.4546190325725812,-1.4647682482654223,negative
967,2,2,no_axis,0.12229606607277121,,,,missing
968,3,2,no_axis,0.12081089417933209,,,,missing
969,4,2,no_axis,0.12306169106850995,,,,missing
970,5,2,no_surface,0.2714495382515023,,,,missing
971,6,2,no_axis,0.11698526611964287,,,,missing
972,7,2,drift_rejected,0.32458601822428845,,,,missing
973,8,2,no_surface,0.2624049710230601,,,,missing
974,2,3,no_axis,0.11982841058214076,,,,missing
975,3,3,no_axis,0.12179099072917161,,,,missing
976,4,3,no_axis,0.12137135285344464,,,,missing
977,5,3,no_axis,0.11168388400199543,,,,missing
978,6,3,no_axis,0.10769597175508426,,,,missing
979,7,3,drift_rejected,0.25276160701556666,,,,missing
980,8,3,no_surface,0.2604271194250674,,,,missing
981,2,4,no_axis,0.11933796508919484,,,,missing
982,3,4,no_axis,0.1190644595936554,,,,missing
983,4,4,no_axis,0.10794406102633763,,,,missing
984,5,4,no_axis,0.11701778051977185,,,,missing
985,6,4,no_axis,0.10271397774135443,,,,missing
986,7,4,no_axis,0.10704746537868091,,,,missing
987,8,4,no_axis,0.11059357788993573,,,,missing
988,4,1,no_axis,0.1249810561389053,,,,missing
989,5,1,no_surface,0.28424898488136857,,,,missing
990,6,1,no_surface,0.3121437349931266,,,,missing
991,7,1,drift_rejected,0.35552002910305414,,,,missing
992,8,1,ok,4.08466392621231,-2.0511409044265747,-1.517026260215645,-1.7840835823211099,negative
993,2,2,no_axis,0.12296772798847733,,,,missing
994,3,2,no_axis,0.12540359380408436,,,,missing
995,4,2,no_axis,0.12070184072579977,,,,missing
996,5,2,no_axis,0.11611413903432027,,,,missing
997,6,2,no_axis,0.11783420191055467,,,,missing
998,7,2,ok,12.031900031160347,-1.0477043346245767,-1.02023945748806,-1.0339718960563182,negative
999,8,2,ok,32.83860244569108,-0.9765647198825662,-0.9709022296132922,-0.9737334747479292,negative
1000,2,3,no_axis,0.12146782959831876,,,,missing
1001,3,3,no_axis,0.11824264177282702,,,,missing
1002,4,3,no_axis,0.11832867002725717,,,,missing
1003,5,3,no_axis,0.11429334809886196,,,,missing
1004,6,3,no_axis,0.11614739509676507,,,,missing
1005,7,3,no_axis,0.1102546837450922,,,,missing
1006,8,3,ok,12.22893250435234,-0.8048170827980943,-0.6807541847229004,-0.7427856337604973,negative
1007,2,4,no_axis,0.11837843200289642,,,,missing
1008,3,4,no_axis,0.11985881163712529,,,,missing
1009,4,4,no_axis,0.11668781462482324,,,,missing
1010,5,4,no_axis,0.1186415823243799,,,,missing
1011,6,4,no_axis,0.11088032672157394,,,,missing
1012,7,4,no_axis,0.1097050845549469,,,,missing
1013,8,4,no_axis,0.10633698792843299,,,,missing
1014,4,1,no_surface,0.2755827236178451,,,,missing
1015,5,1,ok,2.9911112406525344,-0.7159204338880749,-0.6897473782300949,-0.7028339060590849,negative
1016,6,1,no_axis,0.1216399174256344,,,,missing
1017,7,1,no_axis,0.12336586557465812,,,,missing
1018,8,1,ok,5.703498717750672,-0.9375717538330325,-0.7713456749916077,-0.8544587144123201,negative
1019,2,2,no_axis,0.12546138387402878,,,,missing
1020,3,2,no_axis,0.12338256887719537,,,,missing
1021,4,2,no_axis,0.12292368177081997,,,,missing
1022,5,2,no_axis,0.12190647633465534,,,,missing
1023,6,2,no_surface,0.2612309478925771,,,,missing
1024,7,2,ok,11.062424066428283,-0.8901507148611276,-0.763917088508606,-0.8270339016848668,negative
1025,8,2,ok,27.430693440914737,-0.9570133950127558,-0.9433466201277125,-0.9501800075702342,negative
1026,2,3,no_axis,0.11971326721075114,,,,missing
1027,3,3,no_axis,0.1215010570328624,,,,missing
1028,4,3,no_axis,0.11548069185703405,,,,missing
1029,5,3,no_axis,0.1191235593102623,,,,missing
1030,6,3,drift_rejected,0.2549048626628967,,,,missing
1031,7,3,no_surface,0.25379760693213327,,,,missing
1032,8,3,ok,13.753435071383324,-0.7560422900680225,-0.5851907730102539,-0.6706165315391381,negative
1033,2,4,no_axis,0.11728339828359911,,,,missing
1034,3,4,no_axis,0.12106776363572541,,,,missing
1035,4,4,no_axis,0.11903430500557675,,,,missing
1036,5,4,no_axis,0.11364010625722759,,,,missing
1037,6,4,no_axis,0.11228814431069317,,,,missing
1038,7,4,no_axis,0.1090605039891512,,,,missing
1039,8,4,no_axis,0.10789145979538228,,,,missing
1040,4,1,no_axis,0.12911100143731583,,,,missing
1041,5,1,no_surface,0.3109393551950146,,,,missing
1042,6,1,no_axis,0.12321659794792328,,,,missing
1043,7,1,ok,7.39350565336523,-1.1043975567016016,-1.096483446949476,-1.1004405018255388,negative
1044,8,1,no_axis,0.12198334542024769,,,,missing
1045,2,2,no_axis,0.12168652040857615,,,,missing
1046,3,2,no_axis,0.12182485736206028,,,,missing
1047,4,2,drift_rejected,0.2853978496431893,,,,missing
1048,5,2,no_axis,0.11402494948254126,,,,missing
1049,6,2,no_axis,0.11261917544346692,,,,missing
1050,7,2,no_axis,0.1101292492170283,,,,missing
1051,8,2,no_surface,0.25421929373931323,,,,missing
1052,2,3,no_axis,0.12231617443427555,,,,missing
1053,3,3,no_surface,0.2933719038565698,,,,missing
1054,4,3,no_surface,0.2712928538616481,,,,missing
1055,5,3,no_axis,0.11949502581715621,,,,missing
1056,6,3,drift_rejected,0.37534054181314497,,,,missing
1057,7,3,no_surface,0.2573818753105541,,,,missing
1058,8,3,no_surface,0.25043066142006964,,,,missing
1059,2,4,no_axis,0.12126182949443409,,,,missing
1060,3,4,no_surface,0.2648808375683341,,,,missing
1061,4,4,no_axis,0.11098853978815469,,,,missing
1062,5,4,no_axis,0.11728098063320394,,,,missing
1063,6,4,ok,9.649182002296035,-0.5640828516344717,-0.48491036891937256,-0.5244966102769222,negative
1064,7,4,no_surface,0.2433161874075021,,,,missing
1065,8,4,no_surface,0.29788642202124,,,,missing
1066,4,1,no_surface,0.28696479227841964,,,,missing
1067,5,1,no_surface,0.30987176898324953,,,,missing
1068,6,1,drift_rejected,0.3663798968323295,,,,missing
1069,7,1,ok,3.311817356508119,-0.7275503426790237,-0.7055791120980569,-0.7165647273885403,negative
1070,8,1,ok,2.543538909485352,-0.8155502080917358,-0.7249097887564345,-0.7702299984240852,negative
1071,2,2,no_axis,0.12403304910518892,,,,missing
1072,3,2,no_surface,0.2612019294482126,,,,missing
1073,4,2,no_axis,0.12359951688015952,,,,missing
1074,5,2,no_surface,0.30140937739411977,,,,missing
1075,6,2,no_axis,0.11716434543354781,,,,missing
1076,7,2,no_axis,0.11219839011093224,,,,missing
1077,8,2,no_axis,0.11716582618064944,,,,missing
1078,2,3,no_axis,0.12331077634261925,,,,missing
1079,3,3,no_surface,0.24831236979415242,,,,missing
1080,4,3,no_surface,0.26831259359994925,,,,missing
1081,5,3,no_surface,0.3268658343847348,,,,missing
1082,6,3,no_axis,0.1113794273825604,,,,missing
1083,7,3,no_axis,0.11216354613674523,,,,missing
1084,8,3,ok,19.550000811050978,-0.9030100703239441,-0.80184350938164,-0.852426789852792,negative
1085,2,4,no_axis,0.10752565849500458,,,,missing
1086,3,4,no_axis,0.1189902497720931,,,,missing
1087,4,4,no_axis,0.11118365919939471,,,,missing
1088,5,4,no_axis,0.10956025767794363,,,,missing
1089,6,4,no_surface,0.2454493335611565,,,,missing
1090,7,4,no_axis,0.10591641806285604,,,,missing
1091,8,4,no_surface,0.3114177313596688,,,,missing
1092,4,1,no_axis,0.12927830314149574,,,,missing
1093,5,1,no_axis,0.13041589460268785,,,,missing
1094,6,1,ok,5.637040532947477,-1.301181674003601,-1.1211998440690467,-1.2111907590363238,negative
1095,7,1,ok,4.7577763711511665,-1.3606733083724976,-1.1661558610089262,-1.2634145846907119,negative
1096,8,1,ok,6.600522856867182,-1.8224573135375977,-1.5938754027155393,-1.7081663581265685,negative
1097,2,2,no_axis,0.12189847527345835,,,,missing
1098,3,2,no_axis,0.11967610761773002,,,,missing
1099,4,2,drift_rejected,0.3755168551699761,,,,missing
1100,5,2,drift_rejected,0.35450386803483414,,,,missing
1101,6,2,no_axis,0.10535929789185615,,,,missing
1102,7,2,no_axis,0.1139610000688907,,,,missing
1103,8,2,no_axis,0.1126191898205755,,,,missing
1104,2,3,no_axis,0.11925223726156356,,,,missing
1105,3,3,no_axis,0.12097456700148945,,,,missing
1106,4,3,drift_rejected,0.2671035755109022,,,,missing
1107,5,3,no_surface,0.2756891562119721,,,,missing
1108,6,3,drift_rejected,0.29107956055744816,,,,missing
1109,7,3,drift_rejected,0.29136316078529995,,,,missing
1110,8,3,ok,36.43546423585079,-1.0665748799789365,-1.0429208935022871,-1.054747886740612,negative
1111,2,4,no_axis,0.1208518757447079,,,,missing
1112,3,4,no_axis,0.11537692260754061,,,,missing
1113,4,4,no_axis,0.11275148457658363,,,,missing
1114,5,4,no_axis,0.11454256886724408,,,,missing
1115,6,4,no_axis,0.11083899260787622,,,,missing
1116,7,4,no_axis,0.11057975736988657,,,,missing
1117,8,4,no_surface,0.2866439048046287,,,,missing
1118,4,1,no_axis,0.12877907772070402,,,,missing
1119,5,1,ok,3.5044385398946205,-0.8156334697633048,-0.7612307369709015,-0.7884321033671031,negative
1120,6,1,drift_rejected,0.38116371942461086,,,,missing
1121,7,1,ok,7.3645760832917695,-1.2889808416366577,-1.231861656509878,-1.2604212490732678,negative
1122,8,1,ok,9.231968423566586,-1.3585481643676758,-1.2637666431686454,-1.3111574037681606,negative
1123,2,2,no_axis,0.11933150555499508,,,,missing
1124,3,2,no_axis,0.12440811032689761,,,,missing
1125,4,2,no_axis,0.12102456802142246,,,,missing
1126,5,2,no_axis,0.11046778799466697,,,,missing
1127,6,2,ok,9.604116793151835,-0.6109427720075473,-0.6048807540201533,-0.6079117630138503,negative
1128,7,2,ok,9.831362165442645,-0.8871658816933632,-0.8506346126342409,-0.8689002471638021,negative
1129,8,2,no_surface,0.3046221428246582,,,,missing
1130,2,3,no_axis,0.122911657983322,,,,missing
1131,3,3,no_axis,0.12235128695734682,,,,missing
1132,4,3,drift_rejected,0.2784043270804087,,,,missing
1133,5,3,no_axis,0.1200180666795186,,,,missing
1134,6,3,no_surface,0.26168107421758013,,,,missing
1135,7,3,ok,6.822615634894006,-0.5273365175180266,-0.42488470673561096,-0.47611061212681877,negative
1136,8,3,no_axis,0.10645367842928377,,,,missing
1137,2,4,no_axis,0.11915045694838244,,,,missing
1138,3,4,no_axis,0.11828018844666172,,,,missing
1139,4,4,no_axis,0.1123609896228335,,,,missing
1140,5,4,drift_rejected,0.2608098654107835,,,,missing
1141,6,4,no_axis,0.11300932948878105,,,,missing
1142,7,4,no_axis,0.10965538326976419,,,,missing
1143,8,4,no_axis,0.10974549945402419,,,,missing
1144,4,1,no_surface,0.2711240254445302,,,,missing
1145,5,1,no_axis,0.12480815929121528,,,,missing
1146,6,1,no_axis,0.1245945897719431,,,,missing
1147,7,1,drift_rejected,0.3025857425849939,,,,missing
