case_id,variant,grid,baseline_score,candidate_score,score_delta,baseline_psi_angle_mean,baseline_psi_angle_p95,baseline_psi_angle_l2,candidate_psi_angle_mean,candidate_psi_angle_p95,candidate_psi_angle_l2,ratio_psi_angle_mean,ratio_psi_angle_p95,ratio_psi_angle_l2
2551349,psi_grid56,56,78.03102458674576,78.0321254318028,0.0011008450570386685,2.8341296237213716e-05,0.00011468099724851918,1.7923536188250396e-05,2.8323233153505918e-05,0.00011299441170673947,1.8214340130838834e-05,0.9993626585193347,0.9852932431506085,1.0162246969311264
2557786,psi_grid56,56,79.55275328685298,79.56071007400352,0.007956787150547484,0.00012550939446769535,0.0003916761872554962,9.538600489033584e-05,0.00012289722313294808,0.0003837414054919852,9.460796734034883e-05,0.9791874437302014,0.9797414751733808,0.9918432735401643
1117971,psi_grid48,48,87.15304319068294,87.1485367400505,-0.004506450632433712,1.4081917121237076e-05,4.627568169832643e-05,1.0327868882761614e-05,1.4083582225674272e-05,4.629899980607004e-05,1.033797805449777e-05,1.000118244158296,1.0005038954994898,1.0009788245620574
1188492,psi_grid48,48,67.03251845353984,67.02908189254678,-0.003436560993051785,1.7049886802766503e-05,6.15371176972923e-05,1.0320474990681844e-05,1.7038438054149166e-05,6.240581294590966e-05,1.0338565925129435e-05,0.9993285146845973,1.0141166060602733,1.0017529168438395
1328106,psi_grid48,48,89.37849001887294,89.34419951749771,-0.03429050137522438,3.3921136738992575e-05,0.00011113602642025706,3.327016448273409e-05,3.427094530955196e-05,0.00011179875610541934,3.3679071208617555e-05,1.0103124070767733,1.0059632299849932,1.0122904930661125
1410262,psi_grid48,48,88.87144242028842,88.87969965475628,0.008257234467862418,1.600469524547169e-05,6.178381287369072e-05,9.006379050368995e-06,1.5985051570021362e-05,6.22891614794615e-05,9.039635390145884e-06,0.9987726304594344,1.008179304291302,1.0036925316590497
1410481,psi_grid48,48,81.35976174324477,81.35303158186105,-0.006730161383728728,6.17775721341398e-05,0.00019908059121092556,4.3208095756661244e-05,6.0928226254195145e-05,0.00019831732393909315,4.3114623469535264e-05,0.9862515497031764,0.9961660387524983,0.9978366950570469
1413822,psi_grid48,48,81.75643999584423,81.99919178499945,0.24275178915522133,3.798039041607672e-05,0.00012675469934662832,2.139272283740662e-05,3.8018861845178246e-05,0.00012678509958214486,2.141876870201999e-05,1.0010129287424399,1.0002398351751314,1.0012175104969727
1551144,psi_grid48,48,68.67207563856931,68.66151163730623,-0.010564001263077216,1.26194989685801e-05,4.6544460652403795e-05,6.553226369004841e-06,1.2585484970879555e-05,4.668538116955908e-05,6.608227526402764e-06,0.9973046475311554,1.0030276538857692,1.0083929890867291
1566917,psi_grid48,48,78.72651138787836,78.72818981686981,0.001678428991453984,2.4656312681116983e-05,8.701788848496467e-05,1.2747763877525588e-05,2.4517279568595e-05,8.827301820977703e-05,1.2792703149077135e-05,0.9943611555255599,1.014423812697193,1.003525267018067
1571207,psi_grid48,48,92.24262498681705,92.2437721156932,0.0011471288761555343,6.196935165392273e-06,1.8772978703307998e-05,5.494737719972709e-06,6.1797605741202906e-06,1.86029211228403e-05,5.5141036586793295e-06,0.9972285346201625,0.9909413640128547,1.0035244518835227
1626606,psi_grid48,48,84.72382849960721,84.70540886264624,-0.01841963696097082,0.00014645797223666334,0.000441743438938521,0.00011021224426714017,0.0001492449399770528,0.0004398292960848056,0.00011070005913942846,1.0190291296392249,0.9956668448583754,1.004426140448659
1633910,psi_grid48,48,85.11970185205104,85.12623216370017,0.006530311649129317,3.334602296643486e-05,0.00011316347458356014,3.4085033605507045e-05,3.3381768865605404e-05,0.0001121821581955115,3.40134562198255e-05,1.0010719688883596,0.9913283292894649,0.9979000347627652
1636749,psi_grid48,48,77.18544936341112,77.1873564962921,0.0019071328809729948,3.903583380099796e-05,0.00011373656667708884,3.717606029320396e-05,3.894777829913503e-05,0.00011363376786216795,3.719796376992628e-05,0.9977442392466411,0.9990961674163003,1.000589182300372
1645833,psi_grid48,48,74.09675303388553,74.09431394482002,-0.002439089065518374,2.3099648784045723e-05,0.00010256115392642337,1.2085951083702614e-05,2.3283163399644764e-05,0.00010389820145808189,1.2268852488971925e-05,1.0079444764426804,1.0130365882253793,1.0151333895034496
1673278,psi_grid48,48,79.9247113227724,79.91405832808265,-0.010652994689749562,1.3269155278649256e-05,4.8433113050493285e-05,7.994885828148008e-06,1.3329713476696576e-05,4.899819608281593e-05,8.112765915600365e-06,1.0045638321939574,1.0116672870425143,1.0147444366293925
1673401,psi_grid48,48,80.3486016152444,80.34153179473584,-0.007069820508561975,1.3452089284953397e-05,5.278260019069795e-05,7.805553480267234e-06,1.3520017320468701e-05,5.2513803508327647e-05,7.927395619031406e-06,1.0050496271676759,0.9949074755430924,1.0156096731733624
1681132,psi_grid48,48,88.99933469662196,89.01180267128575,0.012467974663792347,4.644652802641776e-06,2.0383974809614165e-05,3.3233069302827404e-06,4.6441638185580975e-06,2.0344956330803397e-05,3.3446132532152135e-06,0.9998947210686232,0.9980858257932911,1.0064111812057819
1681431,psi_grid48,48,70.73500482518625,70.73612819826903,0.0011233730827768795,1.532306953178805e-05,6.66608030789139e-05,1.0249005211966553e-05,1.5397091700135456e-05,6.711179887606888e-05,1.0325961171001335e-05,1.0048307663287597,1.0067655320116844,1.0075086271733895
1681811,psi_grid48,48,78.66369171307673,78.66367800481157,-1.370826515767476e-05,0.0001367817775033249,0.0005858420075882817,7.136909308451013e-05,0.00013739749449407702,0.0005889190797642635,7.165889717254087e-05,1.0045014548135782,1.0052523925156016,1.0040606385131947
1734167,psi_grid48,48,88.29990129309898,88.3112949057082,0.011393612609211345,4.639433034541488e-05,0.00015046728245235073,3.9168766197527227e-05,4.6789833492333415e-05,0.00015091835474771367,3.940185283032393e-05,1.0085248163724736,1.0029978098096228,1.0059508290769552
1738437,psi_grid48,48,89.78092604355008,89.77797162605462,-0.002954417495459438,2.3802724822757018e-05,7.166193684930426e-05,2.5012488306706482e-05,2.3780578461953904e-05,7.188453779605806e-05,2.5181104987954245e-05,0.9990695871599566,1.003106264727702,1.0067412997531537
1747896,psi_grid48,48,93.30668808213852,93.30853625930516,0.0018481771666358782,8.10313973903179e-06,2.5957837239450158e-05,8.041741703209779e-06,8.083227118300567e-06,2.582100289206384e-05,8.050251330960017e-06,0.9975426043024648,0.9947285921348501,1.001058182177978
1748858,psi_grid48,48,83.39247053153026,83.39322207712918,0.0007515455989164366,9.991386303388598e-06,2.8821228668462418e-05,1.1016927714950655e-05,9.965025686164169e-06,2.879157878580779e-05,1.0999564529309507e-05,0.997361665696432,0.9989712484850768,0.9984239539288631
1777210,psi_grid48,48,92.94877329279123,92.95148831709311,0.0027150243018780884,1.5852586309032798e-05,5.1186561411945376e-05,1.6246846981654188e-05,1.5824669133422566e-05,5.118989659548937e-05,1.6256854725681997e-05,0.9982389513568316,1.0000651574056156,1.0006159806908448
1779987,psi_grid48,48,75.49291110587484,75.48893161061329,-0.003979495261546617,1.3048768264598804e-05,4.465264772380426e-05,7.897829058606637e-06,1.3060710360715373e-05,4.450410606838942e-05,7.91605876250582e-06,1.000915189531641,0.9966733964728446,1.0023081917529373
1781239,psi_grid48,48,88.02378360455809,88.02583509011046,0.002051485552371446,1.4133376277123236e-05,4.1328498576614125e-05,1.2187996219365392e-05,1.4133279245790438e-05,4.147315311021653e-05,1.2251793981133312e-05,0.99999313459637,1.0035001158663979,1.005234475021132
1784946,psi_grid48,48,83.33299990665874,83.32293295668208,-0.010066949976661022,6.878699763898807e-06,2.1950503886246542e-05,5.298574137503951e-06,6.864690355503294e-06,2.184982733144278e-05,5.303009048020506e-06,0.9979633638803312,0.9954134740903673,1.0008370007480247
1785460,psi_grid48,48,76.63887521477197,76.66321061088095,0.024335396108980945,2.175551436636848e-05,7.611120574425834e-05,1.826446417060575e-05,2.1725337904648506e-05,7.597544561410012e-05,1.8215899652720818e-05,0.9986129281426404,0.9982162924784769,0.9973410379066532
1813769,psi_grid48,48,93.07633177679737,93.06623178700002,-0.010099989797353714,1.4450802173630773e-05,4.9946015148692094e-05,1.479571118568369e-05,1.444330092118257e-05,5.010839226009046e-05,1.4802914769654995e-05,0.9994809110000903,1.0032510523795535,1.0004868697341345
1815557,psi_grid48,48,73.73802597845082,73.72928417834183,-0.008741800108992948,1.163548473457641e-05,3.908707123564622e-05,8.017461224856826e-06,1.1693129677713928e-05,3.880566716203171e-05,8.10433761042588e-06,1.0049542364974464,0.9928005843180729,1.0108358971914586
1820578,psi_grid48,48,76.42326453416693,76.40414114334644,-0.01912339082049641,4.1561149334424804e-06,1.8702684939028622e-05,3.610413509949338e-06,4.1540950804954335e-06,1.8501999392033462e-05,3.6202545503361403e-06,0.9995140045500681,0.9892696932205509,1.002725737747126
1849717,psi_grid48,48,86.5969320606734,86.59771902615114,0.0007869654777437063,5.368188428426534e-05,0.00016087371528339042,4.127115903809741e-05,5.3803669744396145e-05,0.0001623595143217619,4.133712618646387e-05,1.0022686509938046,1.0092358098136427,1.001598383711627
1852892,psi_grid48,48,82.98130813438507,82.98369046826534,0.002382333880262877,2.0595316105033376e-05,7.232601937387601e-05,1.3619310334724005e-05,2.0658448814287253e-05,7.157414584864741e-05,1.365403877921111e-05,1.0030653916129235,0.9896043839860462,1.0025499414899564
1854509,psi_grid48,48,92.72322328867719,92.73745795443645,0.014234665759261134,1.12725897185421e-05,3.999110864897855e-05,1.2228993806750588e-05,1.1240566893123255e-05,3.963244472844756e-05,1.2222087308814068e-05,0.9971592308228718,0.9910314084143264,0.9994352357973468
1873795,psi_grid48,48,82.6826918451381,82.49147954820299,-0.191212296935106,3.863399089513567e-05,0.0001205004738929299,1.800701904089575e-05,3.8021681566263606e-05,0.00012000432697914168,1.8071274388433497e-05,0.9841510205214351,0.9958826144183542,1.0035683500634844
1887411,psi_grid48,48,79.82648478613278,79.85882982328748,0.032345037154698275,3.61174116596738e-05,0.00016938408991184567,1.3577742001503169e-05,3.633381842286236e-05,0.00017110946487495368,1.3731668443881206e-05,1.0059917572507053,1.0101861689843832,1.0113366745634875
1894899,psi_grid48,48,93.81491378404573,93.82772818645145,0.012814402405723513,4.836886462534664e-06,2.201001929308776e-05,3.6889237969566207e-06,4.826130378699889e-06,2.1773573788310695e-05,3.6874334782461623e-06,0.9977762380990151,0.9892573694902974,0.9995960017629836
1911785,psi_grid48,48,71.10437456714473,71.11182513840744,0.0074505712627086496,0.0001338141391516158,0.00045960304300458557,9.667748407034834e-05,0.00013404706000505747,0.00046059311520212754,9.673966837657068e-05,1.0017406296144666,1.0021541898223074,1.0006432139481112
1929456,psi_grid48,48,79.13510994807059,79.13585661036265,0.0007466622920588861,4.1611551329043605e-06,1.7626997551554083e-05,2.702232274712459e-06,4.163656721619235e-06,1.7614906341204898e-05,2.724956505699147e-06,1.0006011765086797,0.9993140516237197,1.0084094291964987
1952292,psi_grid48,48,91.56170361957295,91.56134765301552,-0.00035596655743574956,2.249188050305859e-05,7.554568110976353e-05,2.307440593367507e-05,2.2443711899162096e-05,7.580646314946187e-05,2.301404528632037e-05,0.9978584003285121,1.003451978139153,0.9973840866140519
1955554,psi_grid48,48,83.78811923326997,83.77876557779462,-0.009353655475351275,1.3580318158627025e-05,4.30797474550684e-05,1.3203216117554142e-05,1.3556281295074495e-05,4.2945834659158286e-05,1.3213187288243701e-05,0.9982300220604728,0.9968915139056982,1.0007552077161186
1957251,psi_grid48,48,82.24994597328319,82.2523230981921,0.0023771249089037383,3.061258234382289e-05,0.00010300236009363074,2.889392517049537e-05,3.06319754730146e-05,0.00010272868837973727,2.8908817347349736e-05,1.0006335019036912,0.9973430539490096,1.000515408576941
1957924,psi_grid48,48,78.63151896984301,78.62743895775954,-0.004080012083477413,1.3954349618271185e-05,5.2609986986746764e-05,7.721055021022409e-06,1.3940561095508081e-05,5.251661353230977e-05,7.76212534711897e-06,0.9990118835244711,0.9982251762491309,1.005319263492455
1960650,psi_grid48,48,88.30223653137242,88.31651636182556,0.014279830453148179,1.8154616175242556e-05,6.308275941022869e-05,1.615328816703002e-05,1.8140361696300138e-05,6.30230752488153e-05,1.6164107985185894e-05,0.9992148289556319,0.9990538752272192,1.0006698214037906
1962427,psi_grid48,48,79.97342139399143,79.97382886846758,0.0004074744761481952,3.240926033953293e-06,1.0976466399438204e-05,2.334930539378541e-06,3.2332739157433078e-06,1.0950162577460875e-05,2.339718969878695e-06,0.9976389099504838,0.9976036165902465,1.0020507807060626
1963588,psi_grid48,48,80.84085515226636,80.84284535281888,0.001990200552526744,1.3001104985407359e-05,5.7302955007783196e-05,1.0307510239605675e-05,1.3011238018048138e-05,5.773918006055374e-05,1.0318300149034276e-05,1.0007793978013524,1.0076126100776355,1.0010468007479771
1985999,psi_grid48,48,93.41585422439182,93.42013468176333,0.004280457371507396,9.068137671625572e-06,3.533957399492773e-05,7.410015997817456e-06,9.027495865930812e-06,3.4931556218241694e-05,7.408837884652674e-06,0.9955181750469086,0.9884543662935893,0.9998410107123752
2021486,psi_grid48,48,79.8373706978951,79.82845892380848,-0.008911774086612922,2.049549277838231e-05,6.40713530062908e-05,2.077293095773669e-05,2.0466609153973926e-05,6.385162453096717e-05,2.0774238500818434e-05,0.9985907328640153,0.9965705660172017,1.0000629445639813
2425297,psi_grid48,48,90.17987611056603,90.18228535292903,0.0024092423630008852,1.4910430733224375e-05,5.017948381982359e-05,1.360461254951545e-05,1.488511007055961e-05,5.00091395889521e-05,1.3654146371870492e-05,0.9983018154795258,0.9966053012525371,1.0036409579600123
2426393,psi_grid48,48,78.68505425773851,78.68819979072954,0.0031455329910272667,9.053393627914136e-05,0.00037034979295526006,4.365417449956241e-05,9.077514818932936e-05,0.0003810361559945382,4.368196283187041e-05,1.002664325888187,1.0288547833495592,1.0006365561284014
2428769,psi_grid48,48,83.87920026164065,83.88723393178077,0.00803367014012224,3.743211429560736e-05,0.0001593505837416531,1.685135087237872e-05,3.739725234488294e-05,0.0001585083903376122,1.6921302413761997e-05,0.9990686619930387,0.9947148395426884,1.0041510939931786
2429760,psi_grid48,48,61.35646943439228,61.24669146981598,-0.10977796457630262,2.9265912895449957e-05,0.00011110332206232648,1.0007009332154779e-05,2.9394330070837622e-05,0.00011105494223800024,1.0139852410533269e-05,1.004387943606831,0.9995645510554662,1.0132750029473476
2442111,psi_grid48,48,87.053290344009,87.0559062687559,0.002615924746905307,6.757409822541284e-05,0.0002273008234650945,5.2668583740800114e-05,6.761981781723709e-05,0.0002275152842087322,5.2832436270397824e-05,1.0006765845645729,1.0009435106321585,1.0031110107384713
2452803,psi_grid48,48,92.0296137894797,92.05189536202941,0.022281572549715634,1.1129750919395727e-05,3.947694276957885e-05,9.387928032242496e-06,1.1140619891076592e-05,4.026632806885805e-05,9.462308153358818e-06,1.000976569175679,1.0199961102329207,1.0079229539106889
2453768,psi_grid48,48,92.3529632638992,92.34350050526868,-0.009462758630519374,2.6358720728846708e-05,6.391523626520681e-05,2.324428313169633e-05,2.5405654082150717e-05,6.393452156215473e-05,2.3287232071908364e-05,0.9638424544005672,1.0003017323892522,1.0018477205757947
2459461,psi_grid48,48,92.41470481177672,92.41613859683602,0.0014337850593051371,1.0085587419277136e-05,3.029484863906727e-05,1.0103096410967615e-05,1.0069494752119263e-05,3.0280628501315555e-05,1.0114947107065987e-05,0.9984043897009791,0.9995306087209368,1.0011729766416468
2459513,psi_grid48,48,93.51899804052367,93.50588558663637,-0.013112453887302422,7.057568891106291e-06,2.5493357270335774e-05,6.267092121865477e-06,7.0380927565983915e-06,2.5452470036885322e-05,6.261902380753273e-06,0.9972403904505357,0.9983961612816673,0.9991719060432992
2459580,psi_grid48,48,93.47494484456269,93.47642702661868,0.0014821820559944854,1.0129432833722062e-05,3.3517413902821005e-05,1.066762558224015e-05,1.0106615986053143e-05,3.346813843822894e-05,1.0689779378568961e-05,0.9977474703625103,0.9985298548171129,1.002076731711103
2461313,psi_grid48,48,93.81679594140326,93.80675386371867,-0.01004207768458798,6.716841282963084e-06,2.279064035695976e-05,5.7680387864238125e-06,6.7034395762458645e-06,2.2698584584179433e-05,5.776119214015868e-06,0.9980047605485017,0.9959608079747432,1.0014008968890908
2461422,psi_grid48,48,93.9174494573779,93.91788621044248,0.00043675306457657825,8.178031411188673e-06,2.6728984295610566e-05,7.91258874948585e-06,8.155248773072081e-06,2.668491282626358e-05,7.916173775521977e-06,0.9972141659806513,0.9983511730614386,1.0004530787773294
2464076,psi_grid48,48,84.03948680799998,84.04149248164374,0.002005673643765249,2.0565687784466157e-05,8.85150622637311e-05,1.0250235215707936e-05,2.0558564802264286e-05,8.886127746804146e-05,1.027251943968081e-05,0.9996536472654588,1.0039113705109173,1.002174020742346
2464177,psi_grid48,48,93.61756997627359,93.6075447799845,-0.010025196289092264,4.984981625693162e-06,2.171822662367466e-05,3.64385408243914e-06,4.982373461681451e-06,2.1675846383559984e-05,3.6575431707701535e-06,0.9994767956619401,0.9980486325679796,1.0037567608420397
2464204,psi_grid48,48,93.7914173834685,93.79275942472405,0.0013420412555547045,5.121041753371662e-06,2.2608593643264836e-05,3.9284659469642865e-06,5.103800335977974e-06,2.2699291303848794e-05,3.919873492032575e-06,0.9966332206953135,1.004011645395333,0.9978127709269438
2496228,psi_grid48,48,85.54996307578281,85.55051628542216,0.0005532096393494612,5.279360220975833e-06,1.6452938152410365e-05,5.2136378103318236e-06,5.2709185309968e-06,1.6477697165567584e-05,5.209571365351106e-06,0.9984010013286284,1.0015048384019842,0.9992200369245713
2527841,psi_grid48,48,80.29939447011373,80.31198045795472,0.01258598784099263,1.2129357291054034e-05,3.8577312730422586e-05,1.0911592762876215e-05,1.2123571890023868e-05,3.8640113474649574e-05,1.0972436175495611e-05,0.9995230249310544,1.0016279191001676,1.0055760340347746
2532462,psi_grid48,48,89.26833416791635,89.26973786493392,0.001403697017565264,4.506073897771657e-06,2.0623020518429396e-05,3.17459199152233e-06,4.5006869243077e-06,2.0516665879433252e-05,3.1862258506535444e-06,0.9988045084066153,0.9948429164922228,1.0036646785357874
2535274,psi_grid48,48,79.26981155802405,79.25914557948354,-0.010665978540501442,7.558342217802598e-06,3.292123122507443e-05,5.397141073710529e-06,7.581193247528695e-06,3.3177864807671056e-05,5.437610501932264e-06,1.0030232859359391,1.0077953822820929,1.0074983083949502
2549199,psi_grid48,48,20.919736050497743,20.33028738988736,-0.5894486606103833,8.611168122307074e-05,0.0003554771251822522,3.599529312671426e-05,8.621855729666055e-05,0.00035284120325236904,3.6669763858090615e-05,1.0012411332826374,0.9925848338946375,1.0187377479883832
2551349,psi_grid48,48,78.03102458674576,78.02578978042212,-0.00523480632364226,2.8341296237213716e-05,0.00011468099724851918,1.7923536188250396e-05,2.8284224689253157e-05,0.00011217898352714499,1.7880993415531736e-05,0.9979862760163517,0.97818283951654,0.9976264297250367
2557786,psi_grid48,48,79.55275328685298,79.54427201849313,-0.008481268359844307,0.00012550939446769535,0.0003916761872554962,9.538600489033584e-05,0.0001256932884051231,0.0003926029702876003,9.431452767781973e-05,1.0014651806600428,1.0023661970328044,0.9887669347956445
