point_id,case_id,source_id,kind,path,direction,alpha,normalized_delta_rms,position_delta_rms_m,coefficient_relative_l2,status,score,score_wall_s
370,359,1446077,landscape,latent,3,0.18000000715255737,0.17977675795555115,0.03099546698523314,0.026522953342149515,ok,83.04435958789281,2.4765673438087106
371,360,1446077,landscape,tangent_direct,3,0.18000000715255737,0.1661888211965561,0.029100831434020175,0.023822685777961407,ok,83.25989886504743,2.4819557298906147
372,361,1446077,landscape,random_direct,3,0.18000000715255737,0.1661888211965561,0.09050856825200382,0.07018372831847222,ok,75.30480125889886,2.450660769827664
373,362,1446077,landscape,latent,3,0.23999999463558197,0.2613362967967987,0.04799281486043365,0.04203679899320238,ok,80.06946430326359,2.5130790630355477
374,363,1446077,landscape,tangent_direct,3,0.23999999463558197,0.22158509492874146,0.03880111254361319,0.031763583069596965,ok,81.0486359502807,2.4772154269739985
375,364,1446077,landscape,random_direct,3,0.23999999463558197,0.22158509492874146,0.12067808792834786,0.09357830008045241,ok,75.74838555282636,2.475738605018705
376,365,1826200,source_raw,,,,,5.230544956046952e-08,3.870823503004144e-08,ok,52.01166163726308,2.234663864132017
377,366,1826200,source_flipped,,,,,0.0,0.0,ok,52.00975943381801,2.246156193781644
378,367,1826200,source_canonical,,,,,4.573024804328432e-08,3.309748510892392e-08,ok,52.028459354813286,2.251965134870261
379,368,1826200,reconstruction,,,,0.0,0.0,0.0,ok,52.02015668052781,2.22429089108482
380,369,1826200,landscape,latent,0,-0.23999999463558197,0.6064570546150208,0.8107813572891542,0.5813749781775621,no_axis,0.102303938968103,3.968319609761238
381,370,1826200,landscape,tangent_direct,0,-0.23999999463558197,0.2541361153125763,0.058724186399490695,0.05202300017118009,no_surface,0.2988803244648268,2.1268957159481943
382,371,1826200,landscape,random_direct,0,-0.23999999463558197,0.2541361153125763,0.1511698874702863,0.11498480923018964,no_axis,0.10802366441508422,3.948952041566372
383,372,1826200,landscape,latent,0,-0.18000000715255737,0.48551884293556213,0.73068766810681,0.519367028394809,no_axis,0.10176736344394455,3.9524789680726826
384,373,1826200,landscape,tangent_direct,0,-0.18000000715255737,0.190602108836174,0.04404314197923556,0.03901725095429305,flux_rejected,0.34162514174668784,2.1355002569034696
385,374,1826200,landscape,random_direct,0,-0.18000000715255737,0.190602108836174,0.11337739431875293,0.08623859578848861,no_axis,0.10603197598685113,3.9964272170327604
386,375,1826200,landscape,latent,0,-0.11999999731779099,0.133121058344841,0.03813520249156227,0.03323652131170118,ok,52.87489350549281,2.2152839936316013
387,376,1826200,landscape,tangent_direct,0,-0.11999999731779099,0.12706805765628815,0.029362089078546004,0.026011496812189457,ok,55.359220417183266,2.2196155698038638
388,377,1826200,landscape,random_direct,0,-0.11999999731779099,0.12706805765628815,0.07558493248800763,0.05749239895361512,no_axis,0.1079049707358753,3.9721375689841807
389,378,1826200,landscape,latent,0,-0.09000000357627869,0.09672698378562927,0.02466332445815074,0.02166224506783901,ok,55.230068472194446,2.2423736257478595
390,379,1826200,landscape,tangent_direct,0,-0.09000000357627869,0.095301054418087,0.02202157094520328,0.01950862698916357,ok,55.622041631010845,2.217733366880566
391,380,1826200,landscape,random_direct,0,-0.09000000357627869,0.095301054418087,0.056688716881227945,0.04311930861805566,flux_rejected,0.35611444167859435,2.1279455781914294
392,381,1826200,landscape,latent,0,-0.05999999865889549,0.06380731612443924,0.015389181732060908,0.013573245086673201,ok,55.07263300691063,2.230717842001468
393,382,1826200,landscape,tangent_direct,0,-0.05999999865889549,0.06353402882814407,0.014681045429704751,0.013005749185167535,ok,55.0019410233788,2.2431324082426727
394,383,1826200,landscape,random_direct,0,-0.05999999865889549,0.06353402882814407,0.037792460623423986,0.028746195820521687,flux_rejected,0.36481168959996085,2.1354570919647813
395,384,1826200,landscape,latent,0,-0.04500000178813934,0.04773670807480812,0.011319093330047587,0.009997677273625211,ok,54.37755850575955,2.2244167793542147
396,385,1826200,landscape,tangent_direct,0,-0.04500000178813934,0.0476505272090435,0.01101077672190201,0.00975430705231529,ok,54.32992453586942,2.2354372749105096
397,386,1826200,landscape,random_direct,0,-0.04500000178813934,0.0476505272090435,0.028344336584165294,0.021559641308843174,ok,26.556573185144437,2.2422949760220945
398,387,1826200,landscape,latent,0,-0.029999999329447746,0.03177988901734352,0.007444232245708936,0.0065827509067641525,ok,53.43185304159036,2.22192908404395
399,388,1826200,landscape,tangent_direct,0,-0.029999999329447746,0.031767018139362335,0.007340535537305503,0.006502882484513666,ok,53.442131157108285,2.2242163131013513
400,389,1826200,landscape,random_direct,0,-0.029999999329447746,0.031767018139362335,0.018896221382808887,0.014373092580624552,ok,44.661445056318406,2.226241856813431
401,390,1826200,landscape,latent,0,-0.024000000208616257,0.02541588991880417,0.005931020968274104,0.00524677573667023,ok,53.270672656555305,2.246270745061338
402,391,1826200,landscape,tangent_direct,0,-0.024000000208616257,0.02541361190378666,0.005872422977220978,0.0052023022532567565,ok,53.26090848272741,2.2341438718140125
403,392,1826200,landscape,random_direct,0,-0.024000000208616257,0.025413615629076958,0.015116963920075104,0.011498466747854895,ok,46.95675907508951,2.2167415050789714
404,393,1826200,landscape,latent,0,-0.017999999225139618,0.019058268517255783,0.004432955787178124,0.003923037659430154,ok,53.04723255059899,4.351441327016801
405,394,1826200,landscape,tangent_direct,0,-0.017999999225139618,0.019060207530856133,0.0044043150612470515,0.0039017242061913063,ok,53.057406928368074,2.2493721302598715
406,395,1826200,landscape,random_direct,0,-0.017999999225139618,0.019060209393501282,0.011337726925128641,0.008623852999367819,ok,47.946909061299074,2.2181510380469263
407,396,1826200,landscape,latent,0,-0.012000000104308128,0.012704562395811081,0.0029469388985606136,0.002608894172417509,ok,52.90129859172632,2.2236470892094076
408,397,1826200,landscape,tangent_direct,0,-0.012000000104308128,0.01270680595189333,0.0029362112447575517,0.0026011509885774586,ok,52.9315060736458,2.23561197379604
409,398,1826200,landscape,random_direct,0,-0.012000000104308128,0.01270680595189333,0.007558483084423796,0.0057492346808608544,ok,49.32777466237417,2.243235351983458
410,399,1826200,landscape,latent,0,-0.008999999612569809,0.009528441354632378,0.002207500863395226,0.0019546171874001744,ok,52.57694079621679,2.2269401531666517
411,400,1826200,landscape,tangent_direct,0,-0.008999999612569809,0.00953010655939579,0.0022021508208965998,0.0019508581309366558,ok,52.52587247102799,2.229349623899907
412,401,1826200,landscape,random_direct,0,-0.008999999612569809,0.00953010655939579,0.005668861232257238,0.0043119239258685715,ok,50.028123083001624,2.2395981238223612
413,402,1826200,landscape,latent,0,-0.006000000052154064,0.006352447438985109,0.0014700920638319986,0.0013019119260510206,ok,52.46505274545697,2.2546126670204103
414,403,1826200,landscape,tangent_direct,0,-0.006000000052154064,0.0063534025102853775,0.0014681082648422678,0.0013005766536060969,ok,52.48978182624188,2.228637543041259
415,404,1826200,landscape,random_direct,0,-0.006000000052154064,0.006353403907269239,0.0037792291657129167,0.002874609702181506,ok,50.68634921628438,2.224163068924099
416,405,1826200,landscape,latent,0,-0.004000000189989805,0.0042350394651293755,0.0009794244617657936,0.0008674679746240317,ok,52.3785801076393,2.2401702869683504
417,406,1826200,landscape,tangent_direct,0,-0.004000000189989805,0.004235601983964443,0.0009787387597544525,0.0008670512514484719,ok,52.37837416503846,2.2504508388228714
418,407,1826200,landscape,random_direct,0,-0.004000000189989805,0.0042356024496257305,0.0025194830059746915,0.0019164052509050354,ok,51.118462426288424,2.2257436672225595
419,408,1826200,landscape,latent,0,-0.0020000000949949026,0.0021176100708544254,0.0004893977490164274,0.000433513826978785,ok,52.228302819774406,2.2240339079871774
420,409,1826200,landscape,tangent_direct,0,-0.0020000000949949026,0.0021178056485950947,0.0004893645430319286,0.00043352287146631663,ok,52.236314640154454,2.2353548402898014
421,410,1826200,landscape,random_direct,0,-0.0020000000949949026,0.002117801457643509,0.001259743082987289,0.000958203705820736,ok,51.581918287204246,2.2485839761793613
422,411,1826200,landscape,latent,0,-0.0010000000474974513,0.00105884054210037,0.00024462592154096897,0.0002167041316718376,ok,52.154440081321866,2.2225898262113333
423,412,1826200,landscape,tangent_direct,0,-0.0010000000474974513,0.00105890107806772,0.00024469467645765167,0.00021677058937362998,ok,52.14582167999662,2.2242800230160356
424,413,1826200,landscape,random_direct,0,-0.0010000000474974513,0.001058900379575789,0.0006298557387173492,0.0004790923840317233,ok,51.807256548034175,2.250822963193059
425,414,1826200,landscape,latent,0,0.0,1.0436745867536956e-07,4.4640317867836566e-08,3.318825207861222e-08,ok,52.011007554823856,2.2507524639368057
426,368,1826200,landscape,tangent_direct,0,0.0,0.0,0.0,0.0,ok,52.02015668052781,2.22429089108482
427,368,1826200,landscape,random_direct,0,0.0,0.0,0.0,0.0,ok,52.02015668052781,2.22429089108482
428,415,1826200,landscape,latent,0,0.0010000000474974513,0.0010590639431029558,0.00024456289587401276,0.00021666791705906994,ok,51.787487326761855,2.22261476283893
429,416,1826200,landscape,tangent_direct,0,0.0010000000474974513,0.00105890107806772,0.00024468860605892035,0.00021676582707349568,ok,51.741422714976785,2.2242339770309627
430,417,1826200,landscape,random_direct,0,0.0010000000474974513,0.0010589002631604671,0.000629886175286069,0.0004791090028077858,ok,51.84234003815013,2.2346333949826658
431,418,1826200,landscape,latent,0,0.0020000000949949026,0.0021180210169404745,0.000488976265645194,0.0004332243917364866,ok,51.531841437157446,2.2491743126884103
432,419,1826200,landscape,tangent_direct,0,0.0020000000949949026,0.0021178056485950947,0.000489368591654005,0.0004335268623413819,ok,51.54986328960086,2.2239465098828077
433,420,1826200,landscape,random_direct,0,0.0020000000949949026,0.0021178016904741526,0.001259757090349579,0.0009582111785146969,ok,51.478841520734456,2.2284210370853543
434,421,1826200,landscape,latent,0,0.004000000189989805,0.00423627533018589,0.0009774401376324785,0.0008660962214779943,ok,51.358280401925796,2.2354208771139383
435,422,1826200,landscape,tangent_direct,0,0.004000000189989805,0.004235601518303156,0.0009787327260080464,0.0008670483757332739,ok,51.368315140411084,2.247913490049541
436,423,1826200,landscape,random_direct,0,0.004000000189989805,0.0042356024496257305,0.0025195063507963407,0.001916417396847727,ok,50.694620771277805,2.22654883004725
437,424,1826200,landscape,latent,0,0.006000000052154064,0.006354932207614183,0.0014656448212360313,0.0012988177602290933,ok,51.1688943252825,2.223744072020054
438,425,1826200,landscape,tangent_direct,0,0.006000000052154064,0.0063534025102853775,0.0014681109206636411,0.0013005794669974158,ok,51.19419391550119,2.2340521598234773
439,426,1826200,landscape,random_direct,0,0.006000000052154064,0.006353403907269239,0.00377926255777763,0.002874628421438881,ok,50.15568001131029,2.248049349989742
440,427,1826200,landscape,latent,0,0.008999999612569809,0.009533852338790894,0.002197383502146142,0.001947582530428465,ok,50.86460208377835,2.2219625930301845
441,428,1826200,landscape,tangent_direct,0,0.008999999612569809,0.009530105628073215,0.002202157898391231,0.0019508635544497623,ok,50.861501186203895,2.223294637631625
442,429,1826200,landscape,random_direct,0,0.008999999612569809,0.00953010655939579,0.005668877781217124,0.004311932739736134,ok,48.994125173340144,2.2350279153324664
443,430,1826200,landscape,latent,0,0.012000000104308128,0.01271397527307272,0.00292877027730657,0.002596223062944046,ok,50.0199341679156,2.2485162620432675
